address,date,image_link,link_to_page,n_reviews,review,title,user_location,username,latitude,longitude,sentiment_polarity
"Scottsdale, Maricopa County, Arizona, United States of America",2012-11-26,https://media-cdn.tripadvisor.com/media/photo-s/06/09/cd/4c/the-beehive-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d1546734-Reviews-The_Beehive_Grill-Logan_Utah.html?t=28965#REVIEWS,298,"The texture was good, but the Pistachio, which I ordered, lacked flavor. Why a 4, inside of a 5 you ask? With in inane liquor laws in UT, no restaurant will ever get a 5 from me.",The Beehive Grill,"Scottsdale, Arizona",KLPhillips,33.5091215,-111.8992365,0.7
"Battlement Mesa, County Road 302, Battlement Mesa, Garfield County, Colorado, United States of America",2017-08-26,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,My wife and I had a very nice dinner with a live band playing on the commons area outside. Probably one of the best filet mignons I have had. Well mixed cocktails were also served. I did find it a bit pricey.,Myrtle Rose,"Battlement Mesa, Colorado",bknuth,39.444497,-108.008391857143,0.3832727272727273
"Perth, Western Australia, Australia",2017-06-28,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,"This was a second date, a lovely evening. The food and service were both awesome! The noise was low, lighting was great. Allowed us to have a great conversation.",Myrtle Rose,"Perth, Australia",BoogtheBear,-31.9527121,115.8604796,0.5166666666666666
"Marble Falls, Burnet County, Texas, United States of America",2017-05-21,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,"I was staying in the hotel next door and was hungry from traveling all day. I treated myself to a Mothers Day dinner, and the filet was amazing with lump crabmeat and bernaise topping. I had a loaded baked potato and a great wedge salad.",Myrtle Rose,"Marble Falls, Texas",Michelle B,30.586007,-98.2675986235178,0.46666666666666673
"Sandy, Utah, United States of America",2017-05-11,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,"We went to the Myrtle Rose for dinner and were pleasantly surprised. Had never been there before. The service was attentive without being overbearing. The food was very, very good. Desserts are wonderful. The only complaint I have is that the tip of 20% is",Myrtle Rose,"Sandy, Utah",Rick_Sue1969,40.572851,-111.833449631627,0.3871428571428571
,2017-04-28,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,"Good food, excellent service and great cocktails. I would highly recommend the chocolate chocolate with whip cream.",Myrtle Rose,"Layton, Utah",Rob S,,,0.665
"Burke, Fairfax County, Virginia, United States of America",2017-03-01,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,"Went to Myrtle Rose one rainy weekend night while we were staying at the Newpark Resort. We were so glad we did. Just steps from our hotel, this restaurant was delightful. They have a nice selection of mixed drinks and wine, pleasant atmosphere, very good",Myrtle Rose,"Burke, Virginia",VirginiaSusieQ,38.7771321,-77.2754691,0.6204761904761905
"Washington, District of Columbia, United States of America",2017-02-19,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,"The two bartenders could not have been friendlier or more engaging. When all you want is an otherwise interchangeable drink, this makes all the difference.",Myrtle Rose,"Washington, DC",Chris C,38.8949549,-77.0366456,0.45
"Napa Valley, Cold Spring, Campbell County, Kentucky, 41076, United States of America",2017-02-15,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,"We have been to the sister restaurant, Maxwell's many times. Our first visit here was nice. Good menu, I had the ""baseball"" steak. Very nice. We had the peppers as an app. That was good. My wife (vegetarian) had the stuffed acorn squash. Everything was",Myrtle Rose,"Napa Valley, California",msilverpc,39.0234679,-84.4504648,0.5883333333333334
"State University of New York Upstate Medical University, Renwick Avenue, University Hill, Syracuse, Onondaga County, New York, 13210, United States of America",2017-01-18,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,"We happened upon Myrtle Rose after our 10 year old concierge at nearby Newpark Hotel told us our only choices to eat nearby was a bad sports bar (can't remember the name), and a better sports bar (Maxwell's), after eating an enormous meatball at Maxwell's",Myrtle Rose,"Upstate, NY",Srchn4Sun,43.0408333,-76.1391667,0.08333333333333336
"Singapore, Central, Singapore",2016-12-29,https://media-cdn.tripadvisor.com/media/photo-s/0a/ac/b1/3b/front-entrance.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d9681933-Reviews-Myrtle_Rose-Park_City_Utah.html?t=28965#REVIEWS,47,Best food in Park City. Steaks cooked to perfection. Not cheap but worth the price. Decent wine list.,Myrtle Rose,"Singapore, Singapore",exctb,1.2904753,103.8520359,0.3166666666666667
"Fleming Island, Clay County, Florida, United States of America",2017-03-23,https://media-cdn.tripadvisor.com/media/photo-s/04/66/ce/0c/billy-blanco-s.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d4474219-Reviews-Billy_Blanco_s-Park_City_Utah.html?t=28965#REVIEWS,236,"Their margaritas are good but I recommend adding the ""tequila flavor"" topper due to the lame Utah liquor laws. Really? Anyway, their salsa and cilantro cream salsa are really good. My wife had the fish tacos and I had the chicken enchiladas. The men's bathroom",Billy Blanco's,"Fleming Island, Florida",Jimmy P,30.0932963,-81.7189835,0.06249999999999998
"Logan, Cache County, Utah, United States of America",2015-03-04,https://media-cdn.tripadvisor.com/media/photo-s/08/2b/d5/33/grilledfruit-and-ice.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d6627627-Reviews-Romo_s_Mediterranean_Grill-Logan_Utah.html?t=28965#REVIEWS,65,Not having a bar or beer dings them a little in my book but I bet that is due to some strange liquor law. If they had beer then it might be my favorite restaurant north of SLC.,Romo's Mediterranean Grill,"Logan, Utah",Will B,41.7313447,-111.8348631,0.034375
"Cottonwood Heights, Utah, United States of America",2014-07-07,https://media-cdn.tripadvisor.com/media/photo-f/05/98/bc/75/the-garlic-burger.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d443599-Reviews-Cotton_Bottom_Inn-Salt_Lake_City_Utah.html?t=28965#REVIEWS,65,with you and due to strick Utah laws they rightfully and understandingly can refuse service without it (it's difficult enough just to get a liquor license in this crazy state!). This place is awesome for just 2 simple things - burgers and beers. Don't expect,Cotton Bottom Inn,Cottonwood Heights,Wasatchquatch,40.6196702,-111.8102104,-0.0625
"El Cerrito, Quebec Avenue, El Cerrito, Pepper Corner, Riverside County, California, 92881, United States of America",2016-02-08,https://media-cdn.tripadvisor.com/media/photo-s/07/eb/67/a3/bandits-american-grill.jpg,https://www.tripadvisor.com/Restaurant_Review-g1009691-d7033844-Reviews-Bandits_Grill_Bar-Cottonwood_Heights_Utah.html?t=28965#REVIEWS,87,"Tip: Given the oddities of the Utah liquor laws, any bar where food is served is required to make you purchase some type of food in order to have an alcoholic drink. If you've already eaten dinner and are in for a nightcap, simply order",Bandits’ Grill & Bar,"El Cerrito, California",TravelingJo2014,33.8410146,-117.52079778812,-0.125
"Green Valley, West Msn Twin Buttes Road, Green Valley, Pima County, Arizona, 85622, United States of America",2012-07-01,https://media-cdn.tripadvisor.com/media/photo-s/02/4b/6b/3f/a-little-plain-outside.jpg,https://www.tripadvisor.com/Restaurant_Review-g56931-d1932476-Reviews-El_Bambi_Cafe-Beaver_Utah.html?t=28965#REVIEWS,66,"The food is not stellar but is good. Utah has strange liquor laws, so if you just want a beer, you have to buy chips before they can serve you. As we were having dinner, this worked for us!",El Bambi Cafe,"Green Valley, Arizona",Phil S,31.8484548,-111.026594507317,0.1708333333333333
"Sun City, Maricopa County, Arizona, United States of America",2016-09-12,https://media-cdn.tripadvisor.com/media/photo-f/02/74/f5/89/filename-patty-melt-jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d2715231-Reviews-Moab_Grill-Moab_Utah.html?t=28965#REVIEWS,507,Waitress was nice but she wasn't too sure about the complex liquor laws like 2 people have to drink if you order a bottle of wine and corkage fee if you want to take remainder of wine back to motel. She kept coming back to,Moab Grill,"Sun City, Arizona",MarciaannT,33.6290111,-112.2819337,0.16
"Draper, Salt Lake County, Utah, United States of America",2017-09-14,https://media-cdn.tripadvisor.com/media/photo-f/03/04/d1/eb/escobars-mexican-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57030-d512477-Reviews-Escobars_Mexican_Restaurant-Kanab_Utah.html?t=28965#REVIEWS,828,Good service -- fast and friendly. We ordered a couple of burritos. Large portions but fairly bland. Maybe I had to ask for even slightly spicy?,Escobars Mexican Restaurant,"Draper, Utah",sttdiver,40.5246711,-111.8638226,0.1926587301587301
"Kanab, Kane County, Utah, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/03/04/d1/eb/escobars-mexican-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57030-d512477-Reviews-Escobars_Mexican_Restaurant-Kanab_Utah.html?t=28965#REVIEWS,828,"Been going here pretty much moving to Kanab 4 years ago,Always have a good meal and love the large portions at a decent price.They start you off with some yummy chips and salsa.",Escobars Mexican Restaurant,"Kanab, Utah",269garyr,37.0481724,-112.5267951,0.33849206349206346
"SF, California, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/03/04/d1/eb/escobars-mexican-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57030-d512477-Reviews-Escobars_Mexican_Restaurant-Kanab_Utah.html?t=28965#REVIEWS,828,"It is a family owned restaurant that is open every day except Saturdays. Not a big place, but it gets very busy with indoor/outdoor seatings. The restaurant was decorated with red and green chili peppers that had smiley faces. The complimentary Salsa and chips came",Escobars Mexican Restaurant,"san francisco, ca",chillywillypenquin,37.7792808,-122.4192363,0.03833333333333333
"Cincinnati, Hamilton County, Ohio, United States of America",2017-08-26,https://media-cdn.tripadvisor.com/media/photo-f/03/04/d1/eb/escobars-mexican-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57030-d512477-Reviews-Escobars_Mexican_Restaurant-Kanab_Utah.html?t=28965#REVIEWS,828,"Carne asada burrito, chips and salsa were delicious! Reasonably priced. Busy with friendly service. Seems to be a favorite even with the locals.",Escobars Mexican Restaurant,"Cincinnati, Ohio",Joan D,39.1014537,-84.5124602,0.43499999999999994
"Hurricane, Washington County, Utah, United States of America",2017-08-26,https://media-cdn.tripadvisor.com/media/photo-f/03/04/d1/eb/escobars-mexican-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57030-d512477-Reviews-Escobars_Mexican_Restaurant-Kanab_Utah.html?t=28965#REVIEWS,828,Went for lunch and had the special . Was very good and at a reasonable price. This place is only open spring through fall as the owners leave to return Mexico to visit family. The menu is not very extensive but everything my party had,Escobars Mexican Restaurant,"Hurricane, Utah",Gene R,37.1751111,-113.2899924,0.2445238095238095
"Kanab, Kane County, Utah, United States of America",2017-08-19,https://media-cdn.tripadvisor.com/media/photo-f/03/04/d1/eb/escobars-mexican-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57030-d512477-Reviews-Escobars_Mexican_Restaurant-Kanab_Utah.html?t=28965#REVIEWS,828,I've been going here for years. I have never had a bad meal in there. Rosa sees me coming and knows what I want to order before I even sit down and always asks me about my family.,Escobars Mexican Restaurant,"Kanab,",Jan K,37.0481724,-112.5267951,-0.4277777777777777
"Sun Prairie, Dane County, Wisconsin, United States of America",2017-08-19,https://media-cdn.tripadvisor.com/media/photo-f/03/04/d1/eb/escobars-mexican-restaurant.jpg,https://www.tripadvisor.com/Restaurant_Review-g57030-d512477-Reviews-Escobars_Mexican_Restaurant-Kanab_Utah.html?t=28965#REVIEWS,828,"Older restaurant with a large patio for dining al fresco. Owner and family take great care of you with great service and delicious food. Homemade salsa (best salsa ever according to one of our children) and chips to start your meal. We had chicken fajitas,",Escobars Mexican Restaurant,"Sun Prairie, Wisconsin",escape2az,43.1834579,-89.2134359,0.48299319727891155
"Layton, Davis County, Utah, United States of America",2017-09-13,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,"Have visited this small but remarkable bbq place many times and have enjoyed very much.Location is tucked away in a small commercial area on the east side of town, but is worth asking directions for.Locally owned and operated. I would recommend this over chain eateries",Holy Smoke,"Layton, Utah",jeanieortiz1,41.0751048,-111.9741925,0.21875
"Phoenix, Maricopa County, Arizona, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,"You walk in and think ok it's a BBQ place. Oh No it is the BBQ place. Everything on the menu has their own unique flare and it is all good, right down to the Apple sauce with lemon and chunky pears to the wings",Holy Smoke,"Phoenix, AZ",TheBardWest,33.4485866,-112.0773456,0.38419312169312164
"Flagstaff, Coconino County, Arizona, United States of America",2017-09-02,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,"The Holy Smoke Round-Up Sampler: Pulled Pork and a Quarter Chicken and Chopped Brisket and 3 St. Louis Rib bones and your choice of 3 sides. This was a great choice, and I recommend it. I am not sure what I liked the best, because",Holy Smoke,"flagstaff, United States",chrisdN1440SD,35.199458,-111.6514259,0.31
"Kaysville, Davis County, Utah, United States of America",2017-08-04,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,"For it being a smaller venue, it is really well themed and has a great ambience throughout! Their sauces have some kick and don't forget to ask what the owner has been working on! You may Want to upgrade to that! Long roasted pulled pork,",Holy Smoke,"Kaysville, Utah",Motivator535,41.0349847,-111.9383931,0.2875
"Norman, Oklahoma, United States of America",2017-08-02,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,"Ribs were very good (maybe a little old as if they had been warming for quite some time), brisket was okay (not real smoked), generous portions, good selection of different BBQ sauces.",Holy Smoke,"Norman, Oklahoma",tlab2017,35.2225717,-97.4394816,0.2746428571428571
,2017-07-22,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,Unless you like smoked BBQ this place isn't for you. I personally love my BBQ smoked instead of slathered in sauce so I really enjoyed mine. The rest of my party didn't care for it. They have SWEET TEA for their Southern guests which I,Holy Smoke,"Columbia, South Carolina",976helend,,,0.3375
"Fruit Heights, Utah, United States of America",2017-07-10,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,If you are looking for great BBQ ribs this is the place to go. Best ribs even compared to the best Texas BBQ joints. Their BBQ sauce are homemade and they are all amazing.,Holy Smoke,Fruit Heights,Reed B,41.0321662,-111.9021622,0.85
"Shreveport, Caddo Parish, Louisiana, United States of America",2017-06-30,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,"Small and simple but packs a punch. Great humor and the food was great. Well worth it, even if you have to wait a bit.",Holy Smoke,"Shreveport, Louisiana",Mike W,32.5221828,-93.7651944,0.33
"Pocatello, Bannock County, Idaho, United States of America",2017-06-26,https://media-cdn.tripadvisor.com/media/photo-f/01/f0/c1/95/nice-portion-size.jpg,https://www.tripadvisor.com/Restaurant_Review-g57041-d1026655-Reviews-Holy_Smoke-Layton_Davis_County_Utah.html?t=28965#REVIEWS,119,Had dinner here ordered brisket and pulled pork both were very good. Not to Smoky and loved all the sauce choices. Mango was really nice but white sauce was pretty hot. Sides are varied but cream corn is one of the best. I will go,Holy Smoke,"Pocatello, Idaho",ellipegg,42.8688613,-112.4401098,0.53
"Clinton, Utah, United States of America",2017-08-19,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,"We were in the mood for a drive in the mountains and this location fit in well with our plans. We were seated outdoors, right next to the river, and the mountain scenery was very nice. Everyone enjoyed their meal. My daughter ordered the chicken",Oaks,"Clinton, Utah",lifeinsagebrush,41.1396708,-112.0505108,0.2276190476190476
"Boston, Suffolk, Massachusetts, United States of America",2017-08-06,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,"Nice for a quick meal but keep it simple, our food was not well prepared. Service was great, but hard to overcome the poor food.",Oaks,"Boston, Massachusetts",feistyscientist,42.3604823,-71.0595678,0.17361111111111108
"Lake Mary, Seminole County, Florida, United States of America",2017-07-01,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,This local gem is a must for a hearty breakfast before/after a morning hike/bike or boating adventure. The Oaks is conveniently located in Ogden Canyon on the way to Pineview Resevoir or the many biking trails out in Huntsville and Eden. In the summer month,Oaks,"Lake Mary, Florida",RobinMc84403,28.756618,-81.338883831426,0.25
"Utah, United States of America",2017-06-07,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,"The ambience and generational tradition brings us back. Food not over the top, but good. Grandchildren Love their French fries, I love dinner by the river.",Oaks,"Utah, United States",tastingtheworld2013,39.4225192,-111.7143584,0.3666666666666667
"Roy, Utah, United States of America",2017-06-06,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,"Once, I got a veggie sandwich made vegan. It was really great! It had avocado, sprouts, tomato, lettuce and mustard. I made sure there was no cheese, mayo, dressing or butter. It was so filling and so yummy! Another time, I had a salad made",Oaks,"Roy, Utah",Lisa J,41.1617999,-112.0261903,0.8125
"Ogden, Utah, United States of America",2017-06-01,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,Love that this restaurant is located in the middle of Ogden Canyon right on the river. In the summer their back patio is so clutch next to the river. If you don't want to sit outside they have a decent amount of seating inside too.,Oaks,"Ogden, Utah",Megster4490,41.2230048,-111.9738429,0.13605442176870747
"Marysville, Yuba County, California, United States of America",2017-05-24,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,"We stopped for dinner on the way back from Olden and even though it was a little cool, we sat by the river. My burger was quite tasty. My wife had a tri-tip sandwich that was just OK.",Oaks,"Marysville, CA",Chowhound59,39.1457247,-121.5913516,0.165625
"Bountiful, Utah, United States of America",2017-04-01,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,Right in Ogden Canyon! It doesn't get much more peaceful. Eat outside with the sound of the river running just feet away! Great Ice Cream too!,Oaks,"Bountiful, Utah",PrestonPeakAdventure,40.8894611,-111.8804817,0.43452380952380953
"Roy, Utah, United States of America",2016-10-11,https://media-cdn.tripadvisor.com/media/photo-s/05/68/fd/eb/oaks.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d445391-Reviews-Oaks-Ogden_Utah.html?t=28965#REVIEWS,90,"We love setting outside, the river the trees . It is quite unique. We love their burgers and their Breakfast .",Oaks,"Roy, Utah",hardware123,41.1617999,-112.0261903,0.34375
"Salt Lake City, Utah, United States of America",2016-09-28,https://media-cdn.tripadvisor.com/media/photo-f/02/6d/62/02/filename-dscn0529-jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d802832-Reviews-FIESTA_MEXICANA-Moab_Utah.html?t=28965#REVIEWS,1011,":-) I would skip the margaritas though as they are overly sweet and under-powered (Utah liquor laws to be blamed for the latter). They are also open in the winter so when you want to visit Arches w/o the hordes of selfie-stick waving masses, you",FIESTA MEXICANA,"Salt Lake City, Utah",Jeff C,40.7670126,-111.8904308,0.2125
"Tooele, Utah, United States of America",2016-04-09,https://media-cdn.tripadvisor.com/media/photo-f/0a/da/c0/a8/winger-s-bacon-chedda.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d4999004-Reviews-Wingers-Salt_Lake_City_Utah.html?t=28965#REVIEWS,15,"To note, because of Utah's archaic liquor laws, only 2 sample beers could be served at one time. For some reason, our server, Jeff, did not bother to bring out the sample tray itself. Otherwise, Jeff was efficient in managing our order. The Winger's fries",Wingers,"Tooele, Utah",R T,40.5307776,-112.29828,0.0
"Park City, Utah, United States of America",2016-06-13,https://media-cdn.tripadvisor.com/media/photo-f/0b/38/b5/09/photo0jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g2648678-d8726692-Reviews-High_West_Distillery-Wanship_Utah.html?t=28965#REVIEWS,25,"Due to Utah liquor laws, the tasting had to be conducted in the tasting room, though I believe we could have done a partial tasting or cocktails on the gorgeous patio. I would highly recommend the Butcher Board of assorted cheese and charcuterie to accompany",High West Distillery,"Park City, Utah",Lindsay W,40.6460635,-111.4979741,0.15875
"Ogden, Utah, United States of America",2017-09-02,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,"I had the chicken burrito, and it was not that good. The shredded chicken did not taste that good. The service was good, the chips and salsa good, the two item combo was also marginal. My husband did like the chili Verdi.",Cafe Sabor,"Ogden, Utah",Patty W,41.2230048,-111.9738429,0.26666666666666666
"Tucson, Pima County, Arizona, United States of America",2017-07-30,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,"We ordered Margaritas which were expensive but didn't seem to even have Tequila in them. I know Utah has some strict liquor laws but if they don't want to pour a good drink then they shouldn't charge such a high price. That being said, the",Cafe Sabor,"Tucson, Arizona",vagabondginger,32.2218917,-110.9262353,0.09
"Sun City West, Maricopa County, Arizona, United States of America",2017-06-24,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,"Ate here with a group of 12. The deal of the day was a foot long burrito and a beverage (soda, tea, etc.). Yummy! A lot to eat so we'll be enjoying it again for lunch at home. Everyone got something different and everything looked",Cafe Sabor,"Sun City West, Arizona",Barb J,33.6619813,-112.3412695,0.14583333333333334
"Logan, Cache County, Utah, United States of America",2017-06-22,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,We have visited here numerous times over the years and always get the same thing...no service. It's almost comical how bad their service is. Tonight we had to beg for place settings and napkins four times. Our food was getting cold on the patio waiting,Cafe Sabor,"Logan, Utah",nick5429,41.7313447,-111.8348631,-0.15999999999999998
"Logan, Cache County, Utah, United States of America",2017-05-27,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,Sometimes when we go here I am really pleased with my experience. This last experience was only ok. The ambience is good and the service always seems to be fast.,Cafe Sabor,"Logan, Utah",Joncall,41.7313447,-111.8348631,0.31666666666666665
"Ogden, Utah, United States of America",2017-05-22,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,Exceptionally good salsa - great food and extensive menu. Friendly servers and staff. Attended a wedding luncheon on the patio and I thought it was a great venue,Cafe Sabor,"Ogden, Utah",Teri W,41.2230048,-111.9738429,0.5349999999999999
"Scottsdale, Maricopa County, Arizona, United States of America",2017-05-22,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,Whether you want small bites or large plates - the food here is freshly prepared and done so with tremendous flair. You can watch them actually press and make your own personal tortillas as you walk in. Salsa tasted as though they made it when,Cafe Sabor,"Scottsdale, Arizona",Italycathy1,33.5091215,-111.8992365,0.1710884353741496
"Lindon, Utah County, Utah, United States of America",2017-05-10,https://media-cdn.tripadvisor.com/media/photo-f/01/17/f4/b9/salad.jpg,https://www.tripadvisor.com/Restaurant_Review-g57049-d512945-Reviews-Cafe_Sabor-Logan_Utah.html?t=28965#REVIEWS,127,"Friends who live in Logan spoke highly of Cafe Sabor and I'm delighted that we chose this place. When weather permits (as it did for us), the outside dining experience is wonderful. They served one of the better Chile Rellenos I've ever had and I",Cafe Sabor,"Lindon, Utah",Alan C,40.3432857,-111.7207608,0.416060606060606
